date,campaign,channel,region,impressions,clicks,spend,leads,mqls,sqls,opportunities,deals,revenue
2023-08-01,Evergreen Nurture,Referral,LATAM,4949,288,89.88,52,33,23,15,3,2675.17
2023-08-01,Product Upgrade Launch,Email,North America,28958,3555,1401.61,665,337,266,130,35,51104.79
2023-08-01,Product Upgrade Launch,Email,EMEA,18732,2869,1238.84,438,251,136,61,26,35274.02
2023-08-01,Product Upgrade Launch,Email,APAC,20469,1946,906.07,365,262,183,76,25,32257.77
2023-08-01,Product Upgrade Launch,Email,LATAM,12196,1494,805.44,308,157,85,42,12,12803.67
2023-08-01,Product Upgrade Launch,Paid Search,North America,47997,3267,4071.18,469,359,243,136,67,101654.8
2023-08-01,Product Upgrade Launch,Paid Search,EMEA,30300,1679,2530.51,191,103,70,43,14,16364.52
2023-08-01,Product Upgrade Launch,Paid Search,APAC,46424,3438,3826.86,339,215,155,89,22,27132.68
2023-08-01,Product Upgrade Launch,Paid Search,LATAM,32066,2661,4687.59,374,194,140,71,34,39141.66
2023-08-01,Product Upgrade Launch,Paid Social,North America,42442,1437,651.3,62,48,37,23,6,8359.61
2023-08-01,Product Upgrade Launch,Paid Social,EMEA,41971,1618,666.2,89,46,25,13,4,3961.07
2023-08-01,Product Upgrade Launch,Paid Social,APAC,29766,792,374.2,39,30,19,8,3,2928.27
2023-08-01,Product Upgrade Launch,Paid Social,LATAM,23825,675,435.38,28,17,12,5,1,1030.0
2023-08-01,Product Upgrade Launch,Organic Search,North America,33536,1004,148.49,81,50,33,15,4,5669.08
2023-08-01,Product Upgrade Launch,Organic Search,EMEA,32755,1695,149.09,151,103,78,45,22,21441.05
2023-08-01,Product Upgrade Launch,Organic Search,APAC,30156,636,65.22,69,36,18,11,4,4287.28
2023-08-01,Product Upgrade Launch,Organic Search,LATAM,23229,678,82.15,77,50,30,16,3,3371.52
2023-08-01,Product Upgrade Launch,Referral,North America,11367,760,89.16,134,78,54,27,9,13574.88
2023-08-01,Product Upgrade Launch,Referral,EMEA,11774,555,102.34,111,77,52,31,6,6034.23
2023-08-01,Product Upgrade Launch,Referral,APAC,7668,490,101.56,87,47,25,11,4,4648.76
2023-08-01,Product Upgrade Launch,Referral,LATAM,6880,455,122.34,85,44,24,10,4,4213.11
2023-08-01,Webinar Series 2023,Email,North America,25915,3317,1716.99,614,351,263,143,56,84464.85
2023-08-01,Webinar Series 2023,Email,EMEA,21313,3275,891.42,577,398,253,147,65,62822.58
2023-08-01,Webinar Series 2023,Email,APAC,21208,2253,537.68,449,277,193,118,34,41388.92
2023-08-01,Webinar Series 2023,Email,LATAM,14554,2151,462.95,446,233,175,84,32,33120.45
2023-08-01,Webinar Series 2023,Paid Search,North America,33774,1098,1865.29,117,70,55,25,9,13214.26
2023-08-01,Webinar Series 2023,Paid Search,EMEA,34682,2161,4189.97,217,130,69,37,11,12630.46
2023-08-01,Webinar Series 2023,Paid Search,APAC,35442,1659,2374.47,178,131,95,46,18,20763.98
2023-08-01,Webinar Series 2023,Paid Search,LATAM,27492,2243,3325.03,219,127,101,48,19,21870.28
2023-08-01,Webinar Series 2023,Paid Social,North America,44231,1563,912.66,72,42,31,16,4,5287.64
2023-08-01,Webinar Series 2023,Paid Social,EMEA,25632,910,506.73,51,31,24,16,4,3939.64
2023-08-01,Webinar Series 2023,Paid Social,APAC,33269,963,687.28,40,20,12,6,1,1231.11
2023-08-01,Webinar Series 2023,Paid Social,LATAM,20571,254,145.63,11,6,3,1,1,893.83
2023-08-01,Webinar Series 2023,Organic Search,North America,29640,1735,197.42,207,155,97,60,24,34186.58
2023-08-01,Webinar Series 2023,Organic Search,EMEA,28976,1608,97.3,175,118,81,46,9,12068.04
2023-08-01,Webinar Series 2023,Organic Search,APAC,25799,775,59.54,87,55,33,22,5,6214.22
2023-08-01,Webinar Series 2023,Organic Search,LATAM,22358,1073,155.16,89,53,37,25,12,10113.71
2023-08-01,Webinar Series 2023,Referral,North America,15124,912,364.56,156,106,68,27,13,17185.78
2023-08-01,Webinar Series 2023,Referral,EMEA,9433,801,223.1,142,98,76,41,17,18568.54
2023-08-01,Webinar Series 2023,Referral,APAC,11470,721,229.71,119,80,60,36,11,11455.95
2023-08-01,Webinar Series 2023,Referral,LATAM,7009,423,157.94,89,45,30,14,5,4383.94
2023-08-01,Referral Program Pilot,Email,North America,17193,2276,882.43,477,368,200,103,21,28804.98
2023-08-01,Referral Program Pilot,Email,EMEA,25185,2477,1319.19,425,278,177,120,51,50430.96
2023-08-01,Referral Program Pilot,Email,APAC,19921,2186,1144.14,345,216,148,97,32,28078.6
2023-08-01,Referral Program Pilot,Email,LATAM,17282,2446,752.89,409,298,189,117,28,30323.02
2023-08-01,Referral Program Pilot,Paid Search,North America,59560,4978,9548.2,479,271,175,92,43,70076.96
2023-08-01,Referral Program Pilot,Paid Search,EMEA,30517,1176,904.57,115,75,50,21,7,7452.69
2023-08-01,Referral Program Pilot,Paid Search,APAC,43198,2342,4507.26,227,114,66,29,11,11209.96
2023-08-01,Referral Program Pilot,Paid Search,LATAM,28220,1868,2457.51,203,152,113,54,22,18323.65
2023-08-01,Referral Program Pilot,Paid Social,North America,47161,786,395.11,40,27,16,8,3,5108.29
2023-08-01,Referral Program Pilot,Paid Social,EMEA,40545,1232,1470.97,58,30,20,9,3,4038.64
2023-08-01,Referral Program Pilot,Paid Social,APAC,32981,380,220.74,15,7,3,1,1,998.11
2023-08-01,Referral Program Pilot,Paid Social,LATAM,21833,622,705.41,30,16,11,4,1,868.54
2023-08-01,Referral Program Pilot,Organic Search,North America,42731,1883,165.76,194,124,82,52,19,29105.12
2023-08-01,Referral Program Pilot,Organic Search,EMEA,21249,1087,95.34,129,75,39,20,7,9337.68
2023-08-01,Referral Program Pilot,Organic Search,APAC,31228,1712,246.14,160,84,46,23,8,7460.0
2023-08-01,Referral Program Pilot,Organic Search,LATAM,22003,812,65.68,81,57,29,16,3,3053.73
2023-08-01,Referral Program Pilot,Referral,North America,9055,421,102.65,100,54,39,25,12,14238.79
2023-08-01,Referral Program Pilot,Referral,EMEA,10724,947,325.13,153,106,55,26,10,9913.31
2023-08-01,Referral Program Pilot,Referral,APAC,6984,694,105.83,132,90,66,34,8,10093.46
2023-08-01,Referral Program Pilot,Referral,LATAM,5084,294,58.18,48,30,17,8,3,3069.28
2023-08-01,Reactivation Campaign,Email,North America,27820,3544,989.49,688,359,242,156,49,74600.94
2023-08-01,Reactivation Campaign,Email,EMEA,21228,2802,1159.01,407,281,196,92,34,42919.06
2023-08-01,Reactivation Campaign,Email,APAC,12981,1119,485.82,221,121,69,36,10,12215.71
2023-08-01,Reactivation Campaign,Email,LATAM,17064,2142,661.12,325,241,175,113,29,24300.51
2023-08-01,Reactivation Campaign,Paid Search,North America,41225,3351,3072.5,335,238,171,110,37,47497.52
2023-08-01,Reactivation Campaign,Paid Search,EMEA,31732,1098,1765.68,142,94,52,24,10,12315.11
2023-08-01,Reactivation Campaign,Paid Search,APAC,28029,1394,2160.93,147,89,64,29,10,10136.88
2023-08-01,Reactivation Campaign,Paid Search,LATAM,34360,1624,1201.24,221,153,77,47,21,18778.07
2023-08-01,Reactivation Campaign,Paid Social,North America,41491,540,511.15,31,18,11,4,1,1432.42
2023-08-01,Reactivation Campaign,Paid Social,EMEA,37252,1158,1216.78,66,41,29,14,4,5001.65
2023-08-01,Reactivation Campaign,Paid Social,APAC,38185,1148,1075.41,56,31,18,12,3,2639.73
2023-08-01,Reactivation Campaign,Paid Social,LATAM,22938,643,495.57,26,18,9,4,1,978.34
2023-08-01,Reactivation Campaign,Organic Search,North America,31752,1553,145.51,174,110,71,42,11,18801.29
2023-08-01,Reactivation Campaign,Organic Search,EMEA,36786,1089,110.7,92,53,41,26,11,12202.88
2023-08-01,Reactivation Campaign,Organic Search,APAC,32411,944,141.16,99,66,43,25,10,12668.92
2023-08-01,Reactivation Campaign,Organic Search,LATAM,19796,1053,122.31,90,54,39,18,6,5948.65
2023-08-01,Reactivation Campaign,Referral,North America,14401,1156,341.77,228,139,92,40,13,21593.33
2023-08-01,Reactivation Campaign,Referral,EMEA,10337,658,226.43,147,97,74,51,12,17166.98
2023-08-01,Reactivation Campaign,Referral,APAC,10478,735,201.04,129,99,71,42,20,17788.11
2023-08-01,Reactivation Campaign,Referral,LATAM,8177,548,126.68,127,74,45,30,7,7254.73
2023-09-01,Spring Launch 2023,Email,North America,22661,1918,400.95,403,214,144,89,19,29073.58
2023-09-01,Spring Launch 2023,Email,EMEA,17986,2181,1137.41,335,171,86,42,9,9218.84
2023-09-01,Spring Launch 2023,Email,APAC,16087,1793,792.42,258,198,103,70,16,14046.5
2023-09-01,Spring Launch 2023,Email,LATAM,15594,1347,672.55,197,133,80,41,9,9602.83
2023-09-01,Spring Launch 2023,Paid Search,North America,42597,1825,3121.25,202,104,61,31,14,16444.77
2023-09-01,Spring Launch 2023,Paid Search,EMEA,50708,3339,5375.64,452,359,257,124,50,63374.81
2023-09-01,Spring Launch 2023,Paid Search,APAC,45803,4013,2931.91,558,416,294,119,28,27966.84
2023-09-01,Spring Launch 2023,Paid Search,LATAM,32928,1268,1767.86,139,90,67,29,14,11526.06
2023-09-01,Spring Launch 2023,Paid Social,North America,47654,1615,1334.87,80,62,42,25,7,10917.82
2023-09-01,Spring Launch 2023,Paid Social,EMEA,39922,1204,989.89,63,38,20,8,1,1308.31
2023-09-01,Spring Launch 2023,Paid Social,APAC,27392,606,357.25,25,15,11,5,2,2323.22
2023-09-01,Spring Launch 2023,Paid Social,LATAM,26282,602,678.0,35,20,12,4,1,835.67
2023-09-01,Spring Launch 2023,Organic Search,North America,35971,764,66.51,78,39,26,14,6,7465.37
2023-09-01,Spring Launch 2023,Organic Search,EMEA,30743,724,60.45,76,55,28,13,5,6658.3
2023-09-01,Spring Launch 2023,Organic Search,APAC,29345,1736,230.17,180,112,86,42,8,7496.0
2023-09-01,Spring Launch 2023,Organic Search,LATAM,24639,1344,116.41,112,66,47,28,7,8005.42
2023-09-01,Spring Launch 2023,Referral,North America,9880,509,173.04,112,83,44,18,5,7283.07
2023-09-01,Spring Launch 2023,Referral,EMEA,10666,508,52.73,114,71,42,29,13,14921.7
2023-09-01,Spring Launch 2023,Referral,APAC,9049,553,202.68,103,80,41,21,5,4785.47
2023-09-01,Spring Launch 2023,Referral,LATAM,7608,502,107.39,94,52,35,24,7,6620.12
2023-09-01,Brand Awareness 2023,Email,North America,27142,3733,1097.82,630,420,280,171,70,110059.42
2023-09-01,Brand Awareness 2023,Email,EMEA,20325,2336,859.74,478,293,169,93,35,41170.87
2023-09-01,Brand Awareness 2023,Email,APAC,20135,1964,936.58,407,299,167,113,33,42691.18
2023-09-01,Brand Awareness 2023,Email,LATAM,11333,1182,348.59,241,189,117,54,11,11385.92
2023-09-01,Brand Awareness 2023,Paid Search,North America,41559,3030,4690.11,334,188,104,52,10,14800.65
2023-09-01,Brand Awareness 2023,Paid Search,EMEA,35645,2593,2627.56,264,207,126,70,29,33058.07
2023-09-01,Brand Awareness 2023,Paid Search,APAC,41548,1538,1192.76,182,131,85,35,11,13946.08
2023-09-01,Brand Awareness 2023,Paid Search,LATAM,29366,2122,3763.5,269,138,80,36,9,7113.8
2023-09-01,Brand Awareness 2023,Paid Social,North America,33620,757,499.17,37,28,17,7,2,2981.44
2023-09-01,Brand Awareness 2023,Paid Social,EMEA,31272,1188,652.97,63,39,30,19,4,3898.32
2023-09-01,Brand Awareness 2023,Paid Social,APAC,34270,701,442.28,39,19,10,4,1,985.09
2023-09-01,Brand Awareness 2023,Paid Social,LATAM,17724,280,315.21,12,8,5,2,1,1084.35
2023-09-01,Brand Awareness 2023,Organic Search,North America,26923,1467,194.81,123,66,49,33,8,12173.69
2023-09-01,Brand Awareness 2023,Organic Search,EMEA,28406,1358,120.11,126,63,32,18,6,8123.58
2023-09-01,Brand Awareness 2023,Organic Search,APAC,28235,1481,103.39,154,110,56,31,13,15110.65
2023-09-01,Brand Awareness 2023,Organic Search,LATAM,25067,1203,62.52,132,73,41,21,6,6378.83
2023-09-01,Brand Awareness 2023,Referral,North America,14608,633,119.86,135,93,68,39,9,10754.48
2023-09-01,Brand Awareness 2023,Referral,EMEA,8059,744,107.48,161,81,48,29,6,7749.55
2023-09-01,Brand Awareness 2023,Referral,APAC,6415,440,152.28,94,68,53,35,15,18165.47
2023-09-01,Brand Awareness 2023,Referral,LATAM,7480,517,77.62,121,64,41,20,9,8833.1
2023-09-01,Retention Push Q1,Email,North America,20057,2625,1313.74,391,229,120,65,26,35380.37
2023-09-01,Retention Push Q1,Email,EMEA,17591,2300,968.22,479,261,145,62,18,22665.38
2023-09-01,Retention Push Q1,Email,APAC,21485,2984,854.7,472,333,251,131,64,68312.42
2023-09-01,Retention Push Q1,Email,LATAM,11372,1383,666.94,206,149,85,38,14,12212.48
2023-09-01,Retention Push Q1,Paid Search,North America,47909,2412,3673.26,321,189,127,61,19,27044.09
2023-09-01,Retention Push Q1,Paid Search,EMEA,32397,1765,2136.69,236,171,132,61,27,30853.57
2023-09-01,Retention Push Q1,Paid Search,APAC,42303,1716,3114.2,202,150,89,50,13,11425.69
2023-09-01,Retention Push Q1,Paid Search,LATAM,21446,980,1538.96,116,72,56,27,6,5272.29
2023-09-01,Retention Push Q1,Paid Social,North America,40870,822,929.02,38,24,18,11,3,4292.92
2023-09-01,Retention Push Q1,Paid Social,EMEA,24713,716,449.84,42,21,14,7,2,2619.34
2023-09-01,Retention Push Q1,Paid Social,APAC,26577,728,422.98,37,27,14,8,2,1813.24
2023-09-01,Retention Push Q1,Paid Social,LATAM,24808,441,257.2,22,16,10,4,1,1018.85
2023-09-01,Retention Push Q1,Organic Search,North America,29744,1594,171.48,131,73,55,24,5,6164.81
2023-09-01,Retention Push Q1,Organic Search,EMEA,30627,1372,123.09,132,75,38,24,7,9858.39
2023-09-01,Retention Push Q1,Organic Search,APAC,29949,1453,142.01,151,94,47,30,7,7282.94
2023-09-01,Retention Push Q1,Organic Search,LATAM,16997,374,54.72,36,22,12,7,1,940.79
2023-09-01,Retention Push Q1,Referral,North America,10446,872,337.03,156,84,54,34,9,14729.32
2023-09-01,Retention Push Q1,Referral,EMEA,7370,398,64.2,85,63,35,15,3,3467.59
2023-09-01,Retention Push Q1,Referral,APAC,10515,721,183.79,172,90,59,28,10,8687.21
2023-09-01,Retention Push Q1,Referral,LATAM,8216,404,57.46,96,57,30,13,3,2799.2
2023-09-01,Retention Push Q3,Email,North America,25410,2158,898.16,402,277,151,73,19,32557.27
2023-09-01,Retention Push Q3,Email,EMEA,15398,2184,904.63,367,292,232,106,41,41835.77
2023-09-01,Retention Push Q3,Email,APAC,14919,1513,514.15,253,131,100,45,19,18765.71
2023-09-01,Retention Push Q3,Email,LATAM,11834,1591,543.09,287,153,106,56,14,11303.23
2023-09-01,Retention Push Q3,Paid Search,North America,57298,3770,5993.02,461,263,151,77,18,29368.84
2023-09-01,Retention Push Q3,Paid Search,EMEA,49376,1560,2140.71,194,131,80,49,16,22839.6
2023-09-01,Retention Push Q3,Paid Search,APAC,33410,2982,2580.19,335,180,135,89,31,30871.34
2023-09-01,Retention Push Q3,Paid Search,LATAM,26359,1755,2720.68,202,116,89,36,10,8464.12
2023-09-01,Retention Push Q3,Paid Social,North America,35655,1376,1050.64,81,46,23,13,4,5120.37
2023-09-01,Retention Push Q3,Paid Social,EMEA,31483,1239,1178.91,73,58,35,18,8,8553.83
2023-09-01,Retention Push Q3,Paid Social,APAC,26680,503,322.93,25,19,10,4,1,1259.42
2023-09-01,Retention Push Q3,Paid Social,LATAM,17766,622,659.8,33,19,12,5,1,947.71
2023-09-01,Retention Push Q3,Organic Search,North America,39122,1391,127.84,120,69,43,28,10,16196.92
2023-09-01,Retention Push Q3,Organic Search,EMEA,36146,1277,175.32,149,96,68,34,8,7796.85
2023-09-01,Retention Push Q3,Organic Search,APAC,28724,674,80.77,78,44,27,18,8,8492.96
2023-09-01,Retention Push Q3,Organic Search,LATAM,16916,386,36.78,45,24,14,8,2,1754.65
2023-09-01,Retention Push Q3,Referral,North America,13161,992,149.66,170,90,59,35,8,9633.83
2023-09-01,Retention Push Q3,Referral,EMEA,11787,589,79.38,107,61,39,19,6,7322.26
2023-09-01,Retention Push Q3,Referral,APAC,7374,433,78.56,103,74,38,21,7,8909.31
2023-09-01,Retention Push Q3,Referral,LATAM,6233,540,151.56,121,90,59,26,6,4681.99
2023-09-01,Holiday Promo 2023,Email,North America,17272,2378,1173.67,485,302,206,89,28,43993.96
2023-09-01,Holiday Promo 2023,Email,EMEA,23845,3074,1407.04,623,418,267,158,53,86414.58
2023-09-01,Holiday Promo 2023,Email,APAC,17863,1678,981.12,320,173,91,45,20,26364.96
2023-09-01,Holiday Promo 2023,Email,LATAM,16569,1691,884.0,345,215,158,88,30,37360.56
2023-09-01,Holiday Promo 2023,Paid Search,North America,59494,3941,5959.6,403,302,218,112,50,94875.28
2023-09-01,Holiday Promo 2023,Paid Search,EMEA,38259,2366,4196.49,289,197,139,93,40,48409.85
2023-09-01,Holiday Promo 2023,Paid Search,APAC,43553,2623,5197.46,277,186,97,45,19,29120.61
2023-09-01,Holiday Promo 2023,Paid Search,LATAM,22527,1210,1181.07,125,81,59,31,7,6685.87
2023-09-01,Holiday Promo 2023,Paid Social,North America,44616,1555,1562.18,88,45,25,14,3,5658.63
2023-09-01,Holiday Promo 2023,Paid Social,EMEA,31960,996,969.74,41,22,13,6,2,3175.98
2023-09-01,Holiday Promo 2023,Paid Social,APAC,36792,603,672.27,32,23,12,6,1,1361.95
2023-09-01,Holiday Promo 2023,Paid Social,LATAM,22943,614,636.64,29,16,11,5,1,1286.25
2023-09-01,Holiday Promo 2023,Organic Search,North America,32395,1369,187.79,159,84,49,21,5,9516.61
2023-09-01,Holiday Promo 2023,Organic Search,EMEA,36257,1049,75.7,121,82,63,31,12,20588.28
2023-09-01,Holiday Promo 2023,Organic Search,APAC,19633,1006,52.63,116,71,47,31,15,22091.17
2023-09-01,Holiday Promo 2023,Organic Search,LATAM,24104,916,66.01,106,60,40,20,7,7640.76
2023-09-01,Holiday Promo 2023,Referral,North America,9593,849,184.69,171,87,50,29,7,10814.18
2023-09-01,Holiday Promo 2023,Referral,EMEA,10968,630,166.51,136,94,59,30,9,14379.32
2023-09-01,Holiday Promo 2023,Referral,APAC,8436,649,204.57,134,72,51,29,10,14912.35
2023-09-01,Holiday Promo 2023,Referral,LATAM,8431,786,126.76,138,87,63,37,12,14896.68
2023-09-01,Evergreen Nurture,Email,North America,16844,2087,444.56,445,333,238,129,40,52343.07
2023-09-01,Evergreen Nurture,Email,EMEA,17289,1468,841.71,295,213,155,85,26,25062.34
2023-09-01,Evergreen Nurture,Email,APAC,20368,2539,1088.24,385,225,160,92,31,34818.01
2023-09-01,Evergreen Nurture,Email,LATAM,15661,1834,880.44,304,164,86,52,21,24026.54
2023-09-01,Evergreen Nurture,Paid Search,North America,42595,1657,2167.16,161,84,43,24,9,14394.49
2023-09-01,Evergreen Nurture,Paid Search,EMEA,47574,2603,4573.7,370,196,105,64,25,24976.23
2023-09-01,Evergreen Nurture,Paid Search,APAC,32533,2004,3057.15,227,115,91,58,12,11447.65
2023-09-01,Evergreen Nurture,Paid Search,LATAM,21972,1084,1056.96,118,89,62,31,10,10015.98
2023-09-01,Evergreen Nurture,Paid Social,North America,43164,1120,483.44,54,42,22,10,3,4636.82
2023-09-01,Evergreen Nurture,Paid Social,EMEA,42893,1156,785.67,64,40,21,11,2,2729.18
2023-09-01,Evergreen Nurture,Paid Social,APAC,36427,366,244.2,15,9,6,4,1,1252.42
2023-09-01,Evergreen Nurture,Paid Social,LATAM,19493,690,708.33,40,21,11,7,2,1973.43
2023-09-01,Evergreen Nurture,Organic Search,North America,43926,1626,101.5,152,104,58,25,7,11462.69
2023-09-01,Evergreen Nurture,Organic Search,EMEA,21357,1228,142.58,108,60,31,20,9,9540.04
2023-09-01,Evergreen Nurture,Organic Search,APAC,25184,1348,123.84,146,115,62,42,14,12211.53
2023-09-01,Evergreen Nurture,Organic Search,LATAM,20957,804,93.89,93,66,44,21,6,5677.82
2023-09-01,Evergreen Nurture,Referral,North America,12396,552,165.9,115,64,33,22,7,10649.64
2023-09-01,Evergreen Nurture,Referral,EMEA,7866,471,64.89,80,60,33,16,6,7318.19
2023-09-01,Evergreen Nurture,Referral,APAC,7879,768,186.23,177,141,88,36,10,9542.54
2023-09-01,Evergreen Nurture,Referral,LATAM,5283,247,60.22,55,27,17,9,4,3374.74
2023-09-01,Product Upgrade Launch,Email,North America,24011,2209,1243.77,416,247,126,74,23,26863.53
2023-09-01,Product Upgrade Launch,Email,EMEA,22592,2207,876.81,321,164,83,53,15,18489.88
2023-09-01,Product Upgrade Launch,Email,APAC,13947,1968,873.93,321,186,141,56,14,12486.34
2023-09-01,Product Upgrade Launch,Email,LATAM,15022,2179,750.59,315,215,115,59,16,16191.66
2023-09-01,Product Upgrade Launch,Paid Search,North America,58188,3518,5454.77,446,226,138,77,15,22517.29
2023-09-01,Product Upgrade Launch,Paid Search,EMEA,36716,2363,2788.86,267,164,96,58,17,23719.56
2023-09-01,Product Upgrade Launch,Paid Search,APAC,26816,1009,1467.15,125,86,60,37,9,10316.79
2023-09-01,Product Upgrade Launch,Paid Search,LATAM,32034,2058,2136.79,204,104,65,27,11,9685.39
2023-09-01,Product Upgrade Launch,Paid Social,North America,35161,1259,1443.19,73,57,37,20,6,8004.41
2023-09-01,Product Upgrade Launch,Paid Social,EMEA,41425,945,593.84,47,24,15,10,4,4709.57
2023-09-01,Product Upgrade Launch,Paid Social,APAC,22105,714,594.68,32,23,11,5,1,885.82
2023-09-01,Product Upgrade Launch,Paid Social,LATAM,23389,337,238.1,19,10,7,4,1,1023.02
2023-09-01,Product Upgrade Launch,Organic Search,North America,41796,903,106.55,87,58,33,15,6,9274.61
2023-09-01,Product Upgrade Launch,Organic Search,EMEA,23027,772,101.8,81,56,30,12,5,6539.85
2023-09-01,Product Upgrade Launch,Organic Search,APAC,22904,959,103.53,78,40,29,19,7,6646.74
2023-09-01,Product Upgrade Launch,Organic Search,LATAM,19975,534,60.4,45,28,20,10,3,2320.69
2023-09-01,Product Upgrade Launch,Referral,North America,14738,842,224.28,192,130,87,52,23,38925.87
2023-09-01,Product Upgrade Launch,Referral,EMEA,11880,783,145.81,175,127,75,45,15,16933.01
2023-09-01,Product Upgrade Launch,Referral,APAC,7458,565,101.56,96,76,48,31,13,15645.46
2023-09-01,Product Upgrade Launch,Referral,LATAM,8918,422,50.43,70,43,34,19,7,6700.89
2023-09-01,Webinar Series 2023,Email,North America,31095,3451,1820.42,571,337,207,142,31,38021.79
2023-09-01,Webinar Series 2023,Email,EMEA,15732,2213,1010.86,330,249,188,98,37,48006.14
